Timestamp,IndLatency,UeID,IMSI,GranularityPeriod,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduDelayDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,label
1740605259446,0.462402,6584,901700000041596,1000,3.197675,100,1.974,0,NoValue,0,521,0.0,523.0,273,261,0,4,0,12,1
1740605260446,0.546387,6584,901700000041596,1000,3.229167,100,5.803,0,0.100000,83,290,83.0,292.0,273,258,0,5,0,15,1
1740605261446,0.478516,6584,901700000041596,1000,3.22,100,2.782,0,NoValue,0,677,0.0,681.0,273,261,0,4,0,12,1
1740605262446,0.500244,6584,901700000041596,1000,3.222222,100,2.431,0,0.300000,83,733,83.0,737.0,273,256,0,6,0,17,1
1740605263446,0.509521,6584,901700000041596,1000,3.270833,100,5.353,0,NoValue,0,212,0.0,213.0,273,257,0,5,0,16,1
1740605264446,0.54541,6584,901700000041596,1000,3.2375,100,1.714,0,0.300000,83,569,84.0,572.0,273,262,0,4,0,11,1
1740605265446,0.53125,6584,901700000041596,1000,3.25,100,5.523,0,0.500000,1,290,1.0,297.0,273,257,0,5,0,16,1
1740605266446,0.524414,6584,901700000041596,1000,3.271186,100,0.534,0,0.600000,17792,786,17834.0,791.0,264,256,3,6,9,17,1
1740605267446,0.537354,6584,901700000041596,1000,3.269841,100,5.256,0,NoValue,0,425,0.0,432.0,273,251,0,8,0,22,1
1740605268446,0.532227,6584,901700000041596,1000,3.273585,100,1.712,0,0.200000,83,657,83.0,656.0,273,256,0,6,0,17,1
1740605269446,0.516357,6584,901700000041596,1000,3.2,100,5.048,0,NoValue,0,246,0.0,247.0,273,262,0,4,0,11,1
1740605270446,0.550293,6584,901700000041596,1000,3.181818,100,1.701,0,0.500000,3960,545,3958.0,548.0,273,264,0,3,0,9,1
1740605271446,0.513428,6584,901700000041596,1000,3.317308,100,0.559,0,0.600000,13591,268,13635.0,274.0,263,254,3,6,10,19,1
1740605272446,0.544434,6584,901700000041596,1000,3.166667,100,2.285,0,0.300000,84,688,84.0,692.0,273,265,0,2,0,8,1
1740605273446,0.518555,6584,901700000041596,1000,3.203125,100,5.358,0,NoValue,0,402,0.0,405.0,273,255,0,6,0,18,1
1740605274446,0.507324,6584,901700000041596,1000,3.25,100,1.497,0,0.500000,83,624,83.0,627.0,273,254,0,6,0,19,1
1740605275446,0.507324,6584,901700000041596,1000,3.177083,100,0.414,0,0.600000,17654,728,17695.0,739.0,273,260,0,4,0,13,1
1740605276446,0.5354,6584,901700000041596,1000,3.263158,100,3.862,0,0.500000,87,242,87.0,243.0,264,256,3,6,9,17,1
1740605277446,0.53833,6584,901700000041596,1000,3.139535,100,2.058,0,0.700000,11659,254,11461.0,267.0,273,264,0,3,0,9,1
1740605278446,0.490234,6584,901700000041596,1000,3.180556,100,0.29,0,0.600000,6537,634,6778.0,634.0,263,263,3,3,10,10,1
1740605279446,0.544434,6584,901700000041596,1000,3.227273,100,4.552,0,NoValue,0,235,0.0,236.0,273,262,0,4,0,11,1
1740605280446,0.509521,6584,901700000041596,1000,3.148649,100,4.319,0,0.300000,83,204,84.0,205.0,273,265,0,2,0,8,1
1740605281446,0.518555,6584,901700000041596,1000,3.203704,100,1.394,0,NoValue,0,442,0.0,444.0,273,266,0,2,0,7,1
1740605282446,0.530273,6584,901700000041596,1000,3.304348,100,4.686,0,0.300000,83,271,84.0,274.0,273,258,0,5,0,15,1
1740605283446,0.522217,6584,901700000041596,1000,3.194444,100,2.36,0,NoValue,0,700,0.0,707.0,273,264,0,3,0,9,1
1740605284446,0.51123,6584,901700000041596,1000,3.284615,100,3.925,0,0.600000,94,418,95.0,416.0,273,251,0,8,0,22,1
1740605285446,0.546387,6584,901700000041596,1000,3.269231,100,2.069,0,NoValue,0,599,0.0,602.0,273,251,0,8,0,22,1
1740605286446,0.525391,6584,901700000041596,1000,3.257143,100,0.713,0,0.600000,17509,379,17550.0,386.0,273,263,0,3,0,10,1
1740605287446,0.493408,6584,901700000041596,1000,3.262712,100,0.264,0,0.600000,70764,1274,70928.0,1309.0,257,256,5,6,16,17,1
1740605288446,0.523438,6584,901700000041596,1000,3.20098,100,0.243,0,0.500000,53550,697,53675.0,721.0,237,244,13,10,36,29,1
1740605289446,0.497314,6584,901700000041596,1000,3.209677,100,0.215,0,0.600000,81021,1283,81006.0,1320.0,251,256,8,6,22,17,1
1740605290446,0.508545,6584,901700000041596,1000,3.291262,100,0.142,0,0.700000,87415,1410,87819.0,1466.0,232,236,15,13,41,37,1
1740605291446,0.513428,6584,901700000041596,1000,3.235632,100,0.812,0,0.500000,7960,641,7981.0,650.0,244,245,10,10,29,28,1
1740605292446,0.544434,6584,901700000041596,1000,3.132353,100,0.842,0,0.600000,7001,310,6966.0,316.0,270,260,1,4,3,13,1
1740605293446,0.526367,6584,901700000041596,1000,3.142857,100,0.762,0,0.500000,7446,662,7509.0,670.0,270,262,0,4,2,11,1
1740605294446,0.496338,6584,901700000041596,1000,3.171233,100,0.726,0,0.500000,12276,418,12307.0,426.0,271,255,0,6,2,18,1
1740605295446,0.469238,6584,901700000041596,1000,3.108696,100,1.061,0,0.500000,9627,810,9652.0,823.0,268,260,1,4,5,13,1
1740605296446,0.532227,6584,901700000041596,1000,3.152439,100,0.966,0,0.500000,9721,362,9746.0,366.0,270,252,1,6,3,17,1
1740605297446,0.473389,6584,901700000041596,1000,3.09375,100,0.706,0,0.500000,8138,554,8160.0,561.0,270,263,1,3,3,10,1
1740605298446,0.517334,6584,901700000041596,1000,3.210145,100,0.743,0,0.500000,8687,394,8709.0,402.0,270,255,1,6,3,18,1
1740605299446,0.547363,6584,901700000041596,1000,3.1,100,0.844,0,0.500000,7640,261,7660.0,266.0,270,263,1,3,3,10,1
1740605300445,-0.452637,6584,901700000041596,1000,3.04918,100,0.606,0,0.500000,10872,689,10901.0,707.0,270,265,1,2,3,8,1
1740605301446,0.52832,6584,901700000041596,1000,3.145349,100,1.055,0,0.600000,8486,750,8508.0,750.0,270,253,1,7,3,20,1
1740605302446,0.546387,6584,901700000041596,1000,3.174699,100,0.693,0,0.500000,10666,452,10694.0,462.0,270,256,1,6,3,17,1
1740605303446,0.546387,6584,901700000041596,1000,3.132812,100,0.95,0,0.600000,6382,708,6399.0,716.0,269,262,1,4,4,11,1
1740605304446,0.519531,6584,901700000041596,1000,3.164474,100,0.78,0,0.500000,8441,245,8317.0,251.0,271,256,0,6,2,17,1
1740605305446,0.519531,6584,901700000041596,1000,3.072581,100,1.178,0,0.500000,7523,375,7690.0,382.0,270,263,1,3,3,10,1
1740605306446,0.530273,6584,901700000041596,1000,3.121795,100,0.675,0,0.600000,11691,660,11722.0,671.0,267,258,2,5,6,14,1
1740605307446,0.529541,6584,901700000041596,1000,3.065217,100,0.747,0,0.500000,9362,340,9386.0,348.0,268,265,1,2,5,8,1
1740605308446,0.55127,6584,901700000041596,1000,3.094594,100,0.856,0,0.500000,9041,567,9065.0,576.0,270,260,1,4,3,13,1
1740605309446,0.518555,6584,901700000041596,1000,3.105634,100,0.759,0,0.500000,7669,259,7689.0,265.0,270,260,1,4,3,13,1
1740605310446,0.512207,6584,901700000041596,1000,3.09322,100,0.923,0,0.700000,9063,331,9086.0,338.0,269,264,1,3,4,9,1
1740605311446,0.5354,6584,901700000041596,1000,3.080882,100,0.714,0,0.500000,6821,535,6839.0,542.0,270,263,1,3,3,10,1
1740605312446,0.524414,6584,901700000041596,1000,3.14151,100,3.92,0,0.300000,93,396,94.0,399.0,272,260,0,4,1,13,1
1740605313446,0.524414,6584,901700000041596,1000,3.109756,100,1.885,0,NoValue,0,599,0.0,602.0,273,265,0,2,0,8,1
1740605314446,0.519531,6584,901700000041596,1000,3.234375,100,5.427,0,0.300000,88,246,88.0,247.0,273,253,0,7,0,20,1
1740605315446,0.507324,6584,901700000041596,1000,3.234375,100,2.214,0,NoValue,0,620,0.0,623.0,273,264,0,3,0,9,1
1740605316446,0.506348,6584,901700000041596,1000,3.215517,100,4.486,0,0.500000,89,374,90.0,376.0,273,258,0,5,0,15,1
1740605317446,0.539551,6584,901700000041596,1000,3.244681,100,2.207,0,NoValue,0,532,0.0,539.0,273,259,0,5,0,14,1
1740605318446,0.520264,6584,901700000041596,1000,3.275,100,4.263,0,0.500000,87,204,88.0,201.0,273,261,0,4,0,12,1
1740605319446,0.524414,6584,901700000041596,1000,3.179487,100,2.038,0,NoValue,0,588,0.0,599.0,273,264,0,3,0,9,1
1740605320446,0.53833,6584,901700000041596,1000,3.291667,100,4.778,0,0.300000,88,360,88.0,354.0,273,258,0,5,0,15,1
1740605321446,0.523438,6584,901700000041596,1000,3.211539,100,2.162,0,NoValue,0,666,0.0,674.0,273,260,0,4,0,13,1
1740605322446,0.520264,6584,901700000041596,1000,3.291045,100,2.391,0,0.200000,87,780,87.0,780.0,273,250,0,8,0,23,1
1740605323446,0.523438,6584,901700000041596,1000,3.237288,100,4.447,0,NoValue,0,201,0.0,202.0,273,255,0,6,0,18,1
1740605324446,0.549561,6584,901700000041596,1000,3.153846,100,2.145,0,0.600000,88,580,88.0,583.0,273,264,0,3,0,9,1
1740605325446,0.484375,6584,901700000041596,1000,3.192308,100,5.791,0,NoValue,0,256,0.0,257.0,273,258,0,5,0,15,1
1740605326446,0.495361,6584,901700000041596,1000,3.197675,100,5.493,0,0.700000,89,247,90.0,249.0,273,261,0,4,0,12,1
1740605327446,0.518555,6584,901700000041596,1000,3.268518,100,2.672,0,0.200000,88,755,88.0,758.0,273,256,0,6,0,17,1
1740605328446,0.529541,6584,901700000041596,1000,3.177778,100,1.402,0,NoValue,0,626,0.0,634.0,273,261,0,4,0,12,1
1740605329446,0.465332,6584,901700000041596,1000,3.258621,100,4.491,0,1.000000,88,357,88.0,354.0,273,255,0,6,0,18,1
1740605330446,0.544434,6584,901700000041596,1000,3.136364,100,1.51,0,0.400000,0,492,0.0,499.0,273,265,0,2,0,8,1
1740605331446,0.518555,6584,901700000041596,1000,3.294118,100,5.504,0,0.300000,88,211,88.0,208.0,273,257,0,5,0,16,1
1740605332446,0.523438,6584,901700000041596,1000,3.185714,100,2.163,0,NoValue,0,589,0.0,592.0,273,265,0,2,0,8,1
1740605333446,0.549561,6584,901700000041596,1000,3.228261,100,4.13,0,0.700000,88,383,88.0,385.0,273,258,0,5,0,15,1
1740605334446,0.533203,6584,901700000041596,1000,3.184615,100,2.376,0,NoValue,0,711,0.0,714.0,273,256,0,6,0,17,1
1740605335446,0.547363,6584,901700000041596,1000,3.222222,100,1.946,0,0.500000,88,587,88.0,590.0,273,257,0,5,0,15,1
1740605336446,0.504395,6584,901700000041596,1000,3.234694,100,4.044,0,0.600000,4,262,4.0,264.0,273,258,0,5,0,15,1
1740605337446,0.517334,6584,901700000041596,1000,3.175676,100,5.922,0,NoValue,0,189,0.0,190.0,273,265,0,2,0,8,1
1740605338446,0.542236,6584,901700000041596,1000,3.22973,100,1.53,0,0.400000,137,619,138.0,623.0,273,263,0,3,0,10,1
1740605339446,0.544434,6584,901700000041596,1000,3.329545,100,5.365,0,NoValue,0,166,0.0,167.0,273,257,0,5,0,16,1
1740605340446,0.52832,6584,901700000041596,1000,3.152778,100,3.912,0,0.300000,87,127,88.0,128.0,273,265,0,2,0,8,1
1740605341446,0.543213,6584,901700000041596,1000,3.204545,100,3.035,0,0.600000,97,171,97.0,172.0,273,268,0,1,0,5,1
1740605342446,0.529541,6584,901700000041596,1000,3.189189,100,2.732,0,1.000000,0,644,0.0,648.0,273,263,0,3,0,10,1
1740605343446,0.530273,6584,901700000041596,1000,3.115385,100,1.861,0,0.500000,89,666,89.0,669.0,273,262,0,4,0,11,1
1740605344446,0.520264,6584,901700000041596,1000,3.240385,100,4.932,0,NoValue,0,325,0.0,330.0,273,259,0,5,0,14,1
1740605345446,0.530273,6584,901700000041596,1000,3.25,100,1.896,0,0.500000,100,685,100.0,685.0,273,259,0,5,0,14,1
1740605346446,0.519531,6584,901700000041596,1000,3.240741,100,5.22,0,0.400000,1,235,1.0,236.0,273,257,0,5,0,15,1
1740605347446,0.507324,6584,901700000041596,1000,3.29,100,1.756,0,0.100000,96,535,96.0,538.0,273,257,0,5,0,16,1
1740605348446,0.532227,6584,901700000041596,1000,3.222222,100,5.055,0,0.300000,0,370,0.0,371.0,273,266,0,2,0,7,1
1740605349446,0.502197,6584,901700000041596,1000,3.253846,100,2.063,0,0.200000,88,587,89.0,590.0,273,252,0,7,0,20,1
1740605350445,-0.469727,6584,901700000041596,1000,3.138889,100,5.66,0,NoValue,0,268,0.0,274.0,273,266,0,2,0,7,1
1740605351446,0.516357,6584,901700000041596,1000,3.210526,100,2.246,0,0.200000,88,710,89.0,710.0,273,257,0,5,0,16,1
1740605352446,0.478516,6584,901700000041596,1000,3.191489,100,1.903,0,0.900000,1,555,1.0,558.0,273,262,0,4,0,11,1
1740605353446,0.523438,6584,901700000041596,1000,3.217391,100,5.087,0,0.400000,88,246,89.0,247.0,273,258,0,5,0,15,1
1740605354446,0.485352,6584,901700000041596,1000,3.238095,100,4.711,0,0.100000,0,167,0.0,168.0,273,262,0,4,0,11,1
1740605355446,0.500244,6584,901700000041596,1000,3.16,100,1.86,0,0.300000,87,632,88.0,640.0,273,267,0,2,0,6,1
1740605356446,0.536377,6584,901700000041596,1000,3.241935,100,2.089,0,0.500000,1,723,1.0,722.0,273,252,0,7,0,21,1
1740605357446,0.544434,6584,901700000041596,1000,3.239726,100,4.126,0,0.800000,88,405,88.0,408.0,273,251,0,8,0,22,1
1740605358446,0.529541,6584,901700000041596,1000,3.244186,100,1.659,0,NoValue,0,509,0.0,512.0,273,262,0,4,0,11,1
1740605359446,0.481201,6584,901700000041596,1000,3.193182,100,3.807,0,0.500000,78,215,78.0,216.0,273,261,0,4,0,12,1
1740605360446,0.487549,6584,901700000041596,1000,3.25,100,4.53,0,0.500000,9,224,9.0,225.0,273,263,0,3,0,10,1
1740605361446,0.494385,6584,901700000041596,1000,3.226191,100,1.838,0,0.200000,88,557,88.0,560.0,273,259,0,5,0,14,1
1740605362446,0.539551,6584,901700000041596,1000,3.223684,100,2.432,0,0.200000,2,689,2.0,693.0,273,265,0,2,0,8,1
1740605363446,0.529541,6584,901700000041596,1000,3.246269,100,2.916,0,0.700000,160,242,161.0,245.0,273,251,0,8,0,22,1
1740605364446,0.53125,6584,901700000041596,1000,3.16,100,6.392,0,0.500000,6,168,7.0,169.0,273,262,0,4,0,11,1
1740605365446,0.53125,6584,901700000041596,1000,3.142857,100,1.818,0,0.500000,89,557,89.0,560.0,273,268,0,1,0,5,1
1740605366446,0.517334,6584,901700000041596,1000,3.206522,100,5.256,0,0.200000,1,179,1.0,181.0,273,261,0,4,0,12,1
1740605367446,0.543213,6584,901700000041596,1000,3.22093,100,0.22,0,0.600000,36328,369,36413.0,388.0,264,260,3,4,9,13,1
1740605368446,0.515381,6584,901700000041596,1000,3.232558,100,0.272,0,0.600000,51949,615,52072.0,631.0,254,258,6,4,19,13,1
1740605369446,0.537354,6584,901700000041596,1000,3.256944,100,0.222,0,0.600000,52677,894,52802.0,923.0,242,251,11,8,31,22,1
1740605370446,0.546387,6584,901700000041596,1000,3.222222,100,0.254,0,0.600000,64182,752,64276.0,771.0,243,252,10,7,30,21,1
1740605371446,0.546387,6584,901700000041596,1000,3.26875,100,0.205,0,0.600000,90355,1266,90587.0,1303.0,243,248,10,9,30,25,1
1740605372446,0.547363,6584,901700000041596,1000,3.298913,100,0.279,0,0.600000,33236,615,33350.0,637.0,233,240,14,12,40,33,1
1740605373446,0.530273,6584,901700000041596,1000,3.1,100,0.806,0,0.600000,6220,382,6236.0,388.0,267,259,2,5,6,14,1
1740605374446,0.507324,6584,901700000041596,1000,3.231482,100,2.007,0,0.300000,83,520,83.0,523.0,272,257,0,5,1,16,1
1740605375446,0.533203,6584,901700000041596,1000,3.207547,100,3.011,0,0.400000,7,519,7.0,522.0,273,258,0,5,0,15,1
1740605376446,0.542236,6584,901700000041596,1000,3.088235,100,1.798,0,0.800000,85,625,85.0,627.0,273,267,0,2,0,6,1
1740605377446,0.549561,6584,901700000041596,1000,3.254902,100,5.465,0,NoValue,0,257,0.0,260.0,273,258,0,5,0,15,1
1740605378446,0.497314,6584,901700000041596,1000,3.117647,100,2.368,0,0.200000,84,670,84.0,677.0,273,263,0,3,0,10,1
1740605379446,0.536377,6584,901700000041596,1000,3.221312,100,2.59,0,NoValue,0,722,0.0,721.0,273,255,0,6,0,18,1
1740605380446,0.529541,6584,901700000041596,1000,3.2,100,6.394,0,0.200000,83,223,84.0,224.0,273,259,0,5,0,14,1
1740605381446,0.527344,6584,901700000041596,1000,3.1625,100,6.563,0,NoValue,0,223,0.0,225.0,273,265,0,2,0,8,1
1740605382446,0.519531,6584,901700000041596,1000,3.255814,100,2.012,0,0.400000,83,587,83.0,590.0,273,258,0,5,0,15,1
1740605383446,0.543213,6584,901700000041596,1000,3.1875,100,2.216,0,NoValue,0,700,0.0,703.0,273,261,0,4,0,12,1
1740605384446,0.539551,6584,901700000041596,1000,3.25,100,5.002,0,1.200000,83,403,84.0,405.0,273,249,0,8,0,24,1
1740605385446,0.550293,6584,901700000041596,1000,3.229508,100,2.126,0,NoValue,0,644,0.0,647.0,273,255,0,6,0,18,1
1740605386446,0.488525,6584,901700000041596,1000,3.216216,100,4.999,0,0.100000,85,179,85.0,180.0,273,263,0,3,0,10,1
1740605387446,0.542236,6584,901700000041596,1000,3.155172,100,1.829,0,NoValue,0,532,0.0,534.0,273,267,0,2,0,6,1
1740605388446,0.476318,6584,901700000041596,1000,3.217391,100,0.473,0,0.700000,17601,355,17642.0,364.0,273,260,0,4,0,13,1
1740605389446,0.530273,6584,901700000041596,1000,3.178571,100,2.59,0,NoValue,0,733,0.0,737.0,263,259,3,5,9,14,1
1740605390446,0.508545,6584,901700000041596,1000,3.211268,100,1.887,0,0.200000,83,680,84.0,684.0,273,253,0,7,0,20,1
1740605391446,0.540283,6584,901700000041596,1000,3.262712,100,5.617,0,NoValue,0,402,0.0,405.0,273,255,0,6,0,18,1
1740605392446,0.52124,6584,901700000041596,1000,3.18,100,1.448,0,0.300000,84,476,84.0,478.0,273,262,0,4,0,11,1
1740605393446,0.536377,6584,901700000041596,1000,3.24359,100,0.539,0,0.600000,17681,352,17723.0,361.0,273,259,0,5,0,14,1
1740605394446,0.496338,6584,901700000041596,1000,3.132076,100,5.138,0,0.500000,86,291,87.0,292.0,263,261,3,4,10,12,1
1740605395446,0.519531,6584,901700000041596,1000,3.172414,100,0.359,0,0.600000,17444,612,17485.0,625.0,273,267,0,2,0,6,1
1740605396446,0.510254,6584,901700000041596,1000,3.231482,100,3.485,0,0.500000,85,182,85.0,179.0,263,257,3,5,10,16,1
1740605397446,0.514404,6584,901700000041596,1000,3.217391,100,6.119,0,NoValue,0,156,0.0,162.0,273,267,0,2,0,6,1
1740605398446,0.544434,6584,901700000041596,1000,3.209302,100,1.513,0,0.300000,88,524,89.0,522.0,273,261,0,4,0,12,1
1740605399446,0.516357,6584,901700000041596,1000,3.25,100,6.065,0,NoValue,0,222,0.0,224.0,273,260,0,4,0,13,1
1740605400446,0.530273,6584,901700000041596,1000,3.159091,100,2.129,0,0.400000,83,692,84.0,696.0,273,261,0,4,0,12,1
1740605401446,0.522217,6584,901700000041596,1000,3.25,100,4.193,0,NoValue,0,268,0.0,274.0,273,256,0,6,0,17,1
1740605402446,0.509521,6584,901700000041596,1000,3.265306,100,2.259,0,0.400000,84,703,84.0,702.0,273,258,0,5,0,15,1
1740605403446,0.54126,6584,901700000041596,1000,3.215909,100,5.496,0,0.200000,84,334,85.0,336.0,273,259,0,5,0,14,1
1740605404446,0.508545,6584,901700000041596,1000,3.2,100,0.597,0,0.600000,17965,647,18007.0,657.0,273,260,0,4,0,13,1
1740605405445,-0.469727,6584,901700000041596,1000,3.254545,100,5.199,0,0.400000,94,438,94.0,445.0,263,257,3,5,10,16,1
1740605406446,0.549561,6584,901700000041596,1000,3.217105,100,2.258,0,0.700000,57,634,57.0,634.0,273,252,0,7,0,21,1
1740605407446,0.495361,6584,901700000041596,1000,3.1875,100,5.892,0,NoValue,84,245,0.0,246.0,273,261,0,4,0,12,1
1740605408446,0.52832,6584,901700000041596,1000,3.206522,100,0.45,0,0.700000,17387,637,17513.0,647.0,263,260,3,4,10,13,1
1740605409446,0.54834,6584,901700000041596,1000,3.230769,100,0.913,0,0.600000,13844,285,13730.0,289.0,273,258,0,5,0,15,1
1740605410446,0.547363,6584,901700000041596,1000,3.197917,100,1.143,0,0.500000,3649,773,3804.0,785.0,263,259,3,5,10,14,1
1740605411446,0.543213,6584,901700000041596,1000,3.186667,100,2.705,0,0.600000,84,747,84.0,747.0,273,252,0,7,0,21,1
1740605412446,0.509521,6584,901700000041596,1000,3.227273,100,2.139,0,0.700000,175,422,176.0,425.0,273,252,0,7,0,21,1
1740605413446,0.536377,6584,901700000041596,1000,3.186441,100,2.035,0,0.900000,0,554,0.0,557.0,273,259,0,5,0,14,1
1740605414446,0.495361,6584,901700000041596,1000,3.285714,100,3.981,0,0.500000,95,264,95.0,266.0,273,256,0,6,0,17,1
1740605415446,0.542236,6584,901700000041596,1000,3.208333,100,0.483,0,0.600000,18397,422,18441.0,436.0,273,264,0,3,0,9,1
1740605416446,0.54834,6584,901700000041596,1000,3.235714,100,2.17,0,0.300000,1,566,1.0,565.0,263,250,3,8,10,23,1
1740605417446,0.496338,6584,901700000041596,1000,3.197917,100,2.374,0,0.500000,83,688,83.0,691.0,273,260,0,4,0,13,1
1740605418446,0.471191,6584,901700000041596,1000,3.22973,100,5.367,0,NoValue,0,470,0.0,473.0,273,253,0,7,0,20,1
1740605419446,0.527344,6584,901700000041596,1000,3.205357,100,1.618,0,0.700000,83,569,83.0,572.0,273,257,0,5,0,16,1
1740605420446,0.546387,6584,901700000041596,1000,3.177778,100,0.569,0,0.500000,17623,326,17665.0,334.0,273,262,0,4,0,11,1
1740605421446,0.498535,6584,901700000041596,1000,3.163461,100,2.295,0,0.700000,83,609,84.0,613.0,265,262,2,4,8,11,1
1740605422446,0.472412,6584,901700000041596,1000,3.22549,100,5.75,0,0.400000,6,168,6.0,169.0,273,257,0,5,0,16,1
1740605423446,0.479248,6584,901700000041596,1000,3.135135,100,2.2,0,0.500000,83,691,83.0,696.0,273,266,0,2,0,7,1
1740605424446,0.546387,6584,901700000041596,1000,3.1875,100,6.394,0,NoValue,0,402,0.0,404.0,273,256,0,6,0,17,1
1740605425446,0.519531,6584,901700000041596,1000,3.191667,100,1.912,0,0.500000,85,703,85.0,707.0,273,256,0,6,0,17,1
1740605426446,0.512207,6584,901700000041596,1000,3.184211,100,3.655,0,0.600000,37,209,38.0,215.0,273,264,0,3,0,9,1
1740605427446,0.544434,6584,901700000041596,1000,3.222222,100,0.304,0,0.600000,35985,840,35794.0,854.0,263,252,3,6,10,19,1
1740605428446,0.530273,6584,901700000041596,1000,3.254237,100,0.188,0,0.600000,69735,840,70171.0,872.0,252,255,7,6,21,18,1
1740605429446,0.509521,6584,901700000041596,1000,3.275362,100,0.179,0,0.500000,53042,1111,53165.0,1140.0,248,251,9,8,25,22,1
1740605430446,0.530273,6584,901700000041596,1000,3.277027,100,0.202,0,0.500000,52638,841,52760.0,869.0,251,247,8,9,22,26,1
1740605431446,0.502197,6584,901700000041596,1000,3.260274,100,0.201,0,0.600000,52919,923,53041.0,956.0,251,248,8,9,22,25,1
1740605432446,0.515381,6584,901700000041596,1000,3.272059,100,0.193,0,0.700000,35290,1028,35372.0,1050.0,255,251,6,8,18,22,1
1740605433446,0.488525,6584,901700000041596,1000,3.282258,100,0.206,0,0.600000,36462,592,36547.0,613.0,242,251,11,8,31,22,1
1740605434446,0.539551,6584,901700000041596,1000,3.156716,100,1.041,0,0.600000,10207,447,10233.0,454.0,263,259,3,5,10,14,1
1740605435446,0.491211,6584,901700000041596,1000,3.176829,100,0.747,0,0.600000,8545,608,8567.0,616.0,267,254,2,6,6,19,1
1740605436446,0.485352,6584,901700000041596,1000,3.049296,100,0.727,0,0.600000,9217,284,9242.0,302.0,267,263,2,3,6,10,1
1740605437446,0.543213,6584,901700000041596,1000,3.146154,100,0.88,0,0.600000,7295,733,7315.0,731.0,268,261,1,4,5,12,1
1740605438446,0.54834,6584,901700000041596,1000,3.137097,100,4.39,0,0.600000,3,401,4.0,403.0,270,259,1,5,3,14,1
1740605439446,0.540283,6584,901700000041596,1000,3.223881,100,1.567,0,0.300000,84,509,84.0,511.0,273,253,0,7,0,20,1
1740605440446,0.526367,6584,901700000041596,1000,3.16129,100,4.501,0,NoValue,0,402,0.0,404.0,273,266,0,2,0,7,1
1740605441446,0.523438,6584,901700000041596,1000,3.21875,100,1.866,0,0.100000,83,677,83.0,680.0,273,254,0,6,0,19,1
1740605442446,0.530273,6584,901700000041596,1000,3.152174,100,2.009,0,NoValue,0,565,0.0,568.0,273,263,0,3,0,10,1
1740605443445,-0.4646,6584,901700000041596,1000,3.275,100,4.102,0,0.200000,83,204,83.0,210.0,273,260,0,4,0,13,1
1740605444446,0.536377,6584,901700000041596,1000,3.177083,100,2.122,0,0.100000,0,632,0.0,631.0,273,261,0,4,0,12,1
1740605445445,-0.467773,6584,901700000041596,1000,3.22,100,5.09,0,1.000000,84,413,84.0,416.0,273,258,0,5,0,15,1
1740605446446,0.536377,6584,901700000041596,1000,3.189655,100,2.089,0,0.100000,1,633,1.0,636.0,273,259,0,5,0,14,1
1740605447446,0.530273,6584,901700000041596,1000,3.28,100,4.032,0,0.200000,82,327,83.0,328.0,273,256,0,6,0,17,1
1740605448446,0.507324,6584,901700000041596,1000,3.152778,100,1.482,0,NoValue,0,476,0.0,478.0,273,265,0,2,0,8,1
1740605449446,0.529541,6584,901700000041596,1000,3.223404,100,3.788,0,0.900000,90,294,91.0,296.0,273,259,0,5,0,14,1
1740605450446,0.478516,6584,901700000041596,1000,3.176471,100,2.001,0,NoValue,0,532,0.0,535.0,273,261,0,4,0,12,1
1740605451446,0.532227,6584,901700000041596,1000,3.273809,100,5.599,0,1.000000,84,402,84.0,405.0,273,258,0,5,0,15,1
1740605452446,0.504395,6584,901700000041596,1000,3.195312,100,2.505,0,NoValue,0,744,0.0,748.0,273,256,0,6,0,17,1
1740605453446,0.54541,6584,901700000041596,1000,3.216981,100,1.85,0,1.400000,83,613,83.0,616.0,273,260,0,4,0,13,1
1740605454446,0.492432,6584,901700000041596,1000,3.216981,100,5.671,0,NoValue,0,335,0.0,337.0,273,255,0,6,0,18,1
1740605455446,0.539551,6584,901700000041596,1000,3.222222,100,1.683,0,0.300000,83,591,83.0,594.0,273,264,0,3,0,9,1
1740605456446,0.522217,6584,901700000041596,1000,3.237705,100,5.304,0,0.400000,3,291,3.0,298.0,273,254,0,6,0,19,1
1740605457446,0.529541,6584,901700000041596,1000,3.205128,100,1.523,0,0.500000,83,475,83.0,473.0,273,264,0,3,0,9,1
1740605458446,0.530273,6584,901700000041596,1000,3.214286,100,5.048,0,0.500000,4,273,4.0,274.0,273,261,0,4,0,12,1
1740605459445,-0.47168,6584,901700000041596,1000,3.132353,100,5.52,0,0.700000,83,178,83.0,179.0,273,267,0,2,0,6,1
1740605460446,0.54541,6584,901700000041596,1000,3.166667,100,1.711,0,NoValue,0,487,0.0,490.0,273,266,0,2,0,7,1
1740605461446,0.504395,6584,901700000041596,1000,3.244444,100,3.956,0,0.500000,83,171,83.0,172.0,273,258,0,5,0,15,1
